id,seller_id,material,qty_kg,density_gcm,rate_g
8618,449,Paper,634.4,2.696,1587.705
8619,270,Diamond,75.0,1.682,1072.684
8620,413,Stone,1173.6,3.166,1670.275
8621,280,Carbon,826.8,0.379,397.034
8622,38,Steel,659.4,1.458,653.596
8623,264,Bronze,82.8,0.825,194.936
8624,161,Concrete,209.6,0.311,1420.921
8625,46,Zinc,867.5,0.175,515.33
8626,104,Diamond,745.0,0.3,127.699
8627,118,Iron,522.7,1.538,1817.108
8628,363,Ruby,1407.4,3.003,1380.462
8629,431,Bronze,388.0,0.333,1530.514
8630,342,Copper,1413.3,1.836,145.947
8631,454,Silver,464.8,0.118,632.642
8632,394,Clay,642.3,2.381,103.128
8633,142,Leather,437.8,2.441,2441.534
8634,92,Brass,1312.5,0.888,1050.517
8635,302,Fabric,1146.6,2.069,1547.885
8636,129,Plastic,1052.9,2.313,2427.503
8637,104,Rubber,1371.6,0.056,845.026
8638,32,Quartz,599.1,0.654,1922.233
8639,72,Quartz,1069.6,1.128,1783.372
8640,66,Pearl,1293.9,2.705,271.033
8641,7,Glass,881.7,3.241,340.64
8642,12,Steel,250.7,2.548,123.473
8643,387,Paper,353.8,1.314,54.157
8644,11,Graphite,884.6,0.029,295.198
8645,405,Wood,728.7,3.225,1183.243
8646,185,Ceramic,956.3,1.032,2113.699
8647,94,Plastic,1013.8,0.171,2124.72
8648,314,Ceramic,181.6,1.731,1861.083
8649,15,Fabric,33.4,0.782,1374.018
8650,417,Fabric,421.6,3.008,1439.493
8651,87,Aluminum,1191.8,0.638,674.112
8652,361,Titanium,334.2,1.533,1732.637
8653,381,Glass,918.1,2.544,1066.593
8654,469,Paper,593.7,0.017,1426.722
8655,110,Pearl,867.1,2.682,2079.556
8656,469,Bronze,44.4,2.835,326.271
8657,138,Clay,115.7,0.856,1531.24
8658,250,Ruby,1258.2,0.88,1854.432
8659,50,Plastic,1041.6,0.078,1772.414
8660,220,Topaz,957.0,2.181,937.275
8661,269,Chrome,1121.0,3.067,902.057
8662,51,Quartz,1015.0,3.198,706.165
8663,207,Ruby,601.9,3.264,752.633
8664,472,Steel,1377.9,0.333,210.373
8665,111,Platinum,1008.7,2.034,1307.858
8666,470,Clay,887.7,3.412,1368.59
8667,162,Diamond,486.5,1.48,1507.309
8668,377,Copper,67.9,2.184,779.384
8669,421,Ruby,1355.8,0.111,115.927
8670,282,Bronze,368.7,1.384,407.971
8671,61,Chrome,1290.9,3.255,1330.707
8672,420,Paper,538.0,2.329,2258.437
8673,159,Carbon,67.4,0.408,1817.51
8674,148,Ruby,704.8,2.2,57.387
8675,448,Titanium,1079.4,0.788,1572.831
8676,451,Paper,394.7,1.307,707.198
8677,290,Wood,820.4,1.588,299.881
8678,434,Glass,1079.9,3.257,327.253
8679,403,Brass,241.5,3.086,1048.485
8680,23,Graphite,1259.9,3.244,734.48
8681,130,Platinum,1188.0,0.893,2198.114
8682,83,Zinc,694.8,0.455,1331.474
8683,254,Plastic,550.0,3.323,1629.491
8684,337,Glass,46.9,2.131,2200.818
8685,173,Zinc,250.2,1.318,398.95
8686,474,Steel,736.3,0.254,2094.372
8687,439,Ceramic,964.5,1.421,1165.844
8688,441,Topaz,1328.1,1.978,199.835
8689,70,Metal,652.3,1.629,894.037
8690,275,Brass,401.8,0.079,319.014
8691,185,Glass,256.6,1.551,0.593
8692,34,Metal,1349.5,2.062,1233.185
8693,276,Fiber,113.8,1.679,2066.507
8694,435,Pearl,153.0,0.983,969.862
8695,234,Stainless,190.3,2.232,1365.636
8696,226,Carbon,491.5,3.46,1748.211
8697,159,Titanium,363.2,0.799,1468.642
8698,6,Metal,1068.5,2.631,590.375
8699,262,Silver,49.2,2.151,549.626
8700,95,Clay,518.0,1.082,158.628
8701,97,Zinc,914.4,2.271,269.329
8702,233,Concrete,1346.0,1.145,2483.99
8703,451,Leather,706.0,2.207,635.401
8704,318,Carbon,174.6,0.156,395.479
8705,407,Carbon,368.0,2.295,257.434
8706,215,Brass,344.1,0.678,2391.817
8707,104,Rubber,228.4,2.447,1471.517
8708,183,Metal,697.1,2.283,89.275
8709,244,Wood,914.4,2.231,1225.642
8710,188,Copper,683.8,2.236,567.436
8711,218,Ruby,1224.6,0.241,1563.603
8712,284,Platinum,691.6,0.816,404.176
8713,201,Aluminum,1171.3,0.677,270.791
8714,178,Stainless,372.4,2.504,351.226
8715,370,Platinum,837.4,1.387,1950.911
8716,152,Quartz,366.9,2.985,1520.173
8717,194,Graphite,830.6,2.802,950.085
8718,243,Iron,1057.0,0.192,556.45
8719,180,Nickel,1415.4,0.304,499.376
8720,177,Steel,251.5,2.982,1473.123
8721,239,Nickel,377.4,3.491,1004.968
8722,443,Gold,1120.1,1.012,1784.332
8723,116,Concrete,753.0,3.031,1730.84
8724,201,Zinc,1315.2,1.938,2042.378
8725,225,Chrome,770.1,1.961,442.141
8726,456,Topaz,1124.0,2.699,191.976
8727,186,Stone,785.6,3.334,930.393
8728,455,Steel,943.9,2.516,300.468
8729,368,Sapphire,391.1,1.886,1121.135
8730,255,Zinc,798.0,0.449,2338.005
8731,419,Rubber,843.1,3.457,318.501
8732,497,Clay,286.4,2.321,2362.199
8733,63,Brass,257.3,0.265,1368.546
8734,363,Zinc,97.3,1.575,2016.592
8735,486,Brass,578.4,0.217,2353.545
8736,435,Fiber,976.0,2.432,1137.158
8737,429,Opal,769.3,2.848,28.347
8738,41,Diamond,1202.6,2.07,2494.314
8739,46,Ceramic,340.1,0.495,1315.022
8740,474,Ruby,1048.5,2.854,717.565
8741,325,Nickel,514.5,1.212,837.365
8742,142,Diamond,236.2,3.046,2374.818
8743,377,Amethyst,228.2,2.022,968.442
8744,442,Stone,228.2,2.235,2134.317
8745,141,Bronze,582.0,1.597,1539.851
8746,245,Leather,475.1,2.091,397.766
8747,44,Titanium,468.3,0.827,2061.984
8748,218,Topaz,719.0,2.982,1920.339
8749,188,Ceramic,819.8,0.046,2458.285
8750,434,Paper,17.5,2.959,619.293
8751,453,Brass,22.3,1.607,1617.206
8752,396,Brass,950.7,2.248,553.23
8753,338,Bronze,97.3,2.518,1730.765
8754,237,Ceramic,535.4,1.027,1106.899
8755,240,Diamond,654.9,1.525,710.972
8756,15,Paper,1031.5,3.424,2352.918
8757,214,Amethyst,548.1,0.791,1237.09
8758,33,Ruby,811.8,0.042,1749.472
8759,212,Ceramic,820.8,0.642,610.463
8760,296,Pearl,1390.1,2.981,952.403
8761,472,Opal,61.5,3.048,2171.308
8762,323,Brass,19.5,2.971,236.679
8763,98,Chrome,1094.6,2.495,1435.808
8764,189,Platinum,1023.7,2.229,839.603
8765,470,Aluminum,603.4,2.383,1414.117
8766,374,Leather,773.2,1.351,1891.241
8767,435,Ruby,1033.5,0.798,265.841
8768,10,Stainless,1363.5,1.596,208.217
8769,415,Platinum,291.5,0.399,1411.179
8770,306,Zinc,769.2,2.039,2075.34
8771,274,Silver,48.0,2.522,327.067
8772,155,Sapphire,776.6,1.593,894.749
8773,209,Graphite,405.6,3.09,857.292
8774,257,Rubber,385.4,2.771,819.036
8775,394,Gold,418.2,0.281,1150.844
8776,209,Leather,1358.6,3.374,48.952
8777,170,Leather,1202.9,0.018,2274.79
8778,113,Opal,905.5,2.25,1111.182
8779,104,Gold,310.6,2.994,1639.8
8780,41,Topaz,762.3,3.179,221.298
8781,110,Stone,336.3,2.471,72.019
8782,464,Amethyst,729.6,1.162,814.713
8783,408,Glass,1392.5,1.005,255.288
8784,167,Clay,1081.8,1.422,2340.645
8785,287,Ruby,98.9,1.237,2400.302
8786,363,Chrome,60.0,1.825,1283.328
8787,9,Glass,1046.0,1.222,1492.926
8788,470,Copper,871.9,2.108,2241.119
8789,174,Glass,300.4,0.048,1025.682
8790,335,Iron,178.7,2.707,2304.557
8791,176,Iron,569.1,2.544,77.096
8792,73,Brass,1141.5,0.192,2474.952
8793,106,Ruby,644.2,2.566,803.205
8794,62,Graphite,133.1,1.259,780.023
8795,224,Plastic,1072.8,0.204,369.796
8796,78,Bronze,978.4,0.728,111.355
8797,46,Fabric,85.8,1.351,2482.094
8798,421,Zinc,357.3,1.158,577.181
8799,19,Quartz,96.4,0.216,2088.604
8800,75,Steel,393.6,0.713,1560.797
8801,238,Chrome,279.9,0.394,1471.536
8802,16,Graphite,288.1,1.349,2412.973
8803,491,Amethyst,418.8,0.572,990.402
8804,50,Chrome,943.6,2.257,1490.98
8805,475,Ceramic,946.0,1.479,778.171
8806,297,Iron,867.5,2.914,502.241
8807,75,Clay,791.6,0.446,2110.684
8808,474,Wood,328.0,2.066,107.028
8809,53,Gold,630.3,1.393,268.724
8810,352,Fabric,789.6,1.905,2470.137
8811,286,Chrome,794.9,2.631,2024.993
8812,31,Brass,229.7,3.308,718.008
8813,356,Diamond,111.1,0.159,1744.118
8814,274,Leather,755.2,1.427,2471.338
8815,207,Glass,771.7,1.292,1644.846
8816,290,Opal,915.6,0.148,165.451
8817,319,Opal,717.4,3.239,513.808
8818,196,Bronze,1123.9,3.329,937.301
8819,253,Paper,1131.7,1.94,620.766
8820,283,Rubber,975.7,3.021,579.358
8821,486,Opal,198.8,2.626,665.418
8822,242,Metal,1044.5,0.856,1566.178
8823,26,Steel,32.3,2.193,1924.17
8824,72,Topaz,1024.5,1.085,1607.027
8825,12,Glass,1370.7,1.219,351.52
8826,340,Sapphire,598.7,1.532,1690.672
8827,274,Zinc,213.9,3.077,2092.571
8828,490,Clay,561.7,2.462,2260.723
8829,243,Sapphire,623.6,1.67,2500.052
8830,419,Ceramic,1085.3,1.542,2025.854
8831,261,Opal,168.0,1.373,1980.193
8832,13,Platinum,62.1,2.648,1835.5
8833,99,Chrome,574.4,1.419,1246.955
8834,339,Brass,887.6,2.909,1416.928
8835,478,Titanium,987.5,3.069,269.01
8836,274,Plastic,84.3,0.372,1638.981
8837,97,Paper,1166.7,2.088,482.154
8838,7,Paper,1348.4,2.604,1624.437
8839,321,Leather,844.7,3.453,2117.523
8840,84,Zinc,487.5,0.806,437.447
8841,264,Diamond,909.3,1.236,1444.146
8842,418,Silver,359.7,2.959,871.45
8843,269,Aluminum,7.1,0.343,2071.953
8844,474,Fabric,1124.0,3.302,2246.178
8845,123,Quartz,1271.4,1.475,123.291
8846,164,Plastic,555.3,2.266,947.371
8847,56,Opal,55.1,0.184,1899.817
8848,99,Ceramic,8.9,0.01,988.426
8849,338,Quartz,861.4,1.378,1922.605
8850,334,Sapphire,1163.8,2.419,2112.336
8851,491,Aluminum,1081.7,3.265,402.221
8852,6,Ruby,572.1,2.972,1990.147
8853,312,Quartz,1321.1,0.017,1162.189
8854,325,Titanium,603.4,3.096,1433.566
8855,284,Steel,251.0,0.257,1825.447
8856,227,Carbon,364.2,0.494,1225.075
8857,148,Stainless,548.5,1.829,1451.746
8858,55,Metal,509.7,1.56,2289.549
8859,78,Glass,1127.9,2.911,570.35
8860,178,Copper,699.4,2.705,670.573
8861,200,Concrete,542.5,1.345,651.88
8862,247,Aluminum,1212.3,0.203,1068.29
8863,193,Aluminum,28.3,1.117,2491.186
8864,12,Ceramic,1289.2,0.142,1341.966
8865,106,Metal,1137.2,2.53,653.691
8866,200,Stone,1028.6,3.415,146.403
8867,437,Ruby,1192.3,0.185,751.861
8868,229,Concrete,1357.8,1.615,233.327
8869,263,Metal,850.0,0.141,1671.11
8870,402,Bronze,1148.2,1.002,1760.339
8871,441,Clay,434.2,0.254,542.571
8872,78,Steel,239.9,0.987,547.897
8873,398,Copper,1071.3,0.753,840.09
8874,437,Bronze,152.8,3.077,342.56
8875,213,Paper,1104.0,2.08,412.1
8876,122,Ruby,228.7,3.195,819.977
8877,364,Titanium,1402.2,0.532,877.465
8878,397,Zinc,846.7,2.684,299.526
8879,456,Gold,1386.8,3.307,812.459
8880,10,Titanium,846.9,1.699,2277.359
8881,235,Metal,1087.5,0.114,202.059
8882,20,Copper,25.6,1.915,1625.786
8883,413,Ceramic,924.9,1.238,83.745
8884,420,Plastic,759.1,0.632,2294.648
8885,174,Paper,1168.6,1.102,2046.434
8886,379,Concrete,805.5,3.19,1177.556
8887,186,Rubber,863.4,1.528,1977.199
8888,269,Aluminum,1143.0,0.789,905.066
8889,262,Fiber,125.8,2.792,115.971
8890,359,Platinum,360.2,3.289,2233.541
8891,124,Fiber,7.9,1.48,2007.33
8892,174,Nickel,12.3,2.64,1008.956
8893,383,Rubber,1147.8,1.536,652.935
8894,471,Diamond,575.5,0.499,1628.659
8895,215,Zinc,515.1,2.613,1552.313
8896,408,Metal,1292.2,0.04,234.922
8897,207,Paper,538.3,0.323,790.693
8898,2,Concrete,155.6,2.103,2348.519
8899,333,Titanium,1146.9,1.993,389.452
8900,482,Graphite,911.1,0.946,316.226
8901,114,Aluminum,134.1,0.807,1680.305
8902,471,Platinum,555.9,3.305,2043.404
8903,466,Emerald,382.5,0.043,120.141
8904,395,Brass,841.4,1.674,1040.585
8905,355,Iron,321.9,2.142,1062.002
8906,271,Sapphire,69.5,0.148,2109.123
8907,191,Bronze,377.1,2.175,1296.75
8908,260,Metal,253.4,0.334,219.118
8909,110,Sapphire,314.3,2.705,2310.717
8910,385,Steel,1175.0,2.44,1987.44
8911,206,Bronze,1376.7,1.889,94.52
8912,48,Rubber,500.9,2.967,1412.268
8913,247,Concrete,670.5,2.176,1531.766
8914,250,Topaz,1161.1,1.382,395.217
8915,460,Aluminum,528.9,2.78,618.365
8916,467,Wood,471.8,1.627,468.48
8917,246,Glass,1306.2,2.724,1016.918
8918,338,Plastic,1319.5,0.719,2161.622
8919,463,Gold,496.4,3.168,1492.729
8920,315,Ruby,1293.2,2.983,22.469
8921,424,Fiber,1029.7,2.286,1736.784
8922,390,Iron,874.2,2.251,1702.841
8923,75,Brass,29.5,1.76,2424.44
8924,440,Metal,1110.2,2.212,1295.065
8925,315,Nickel,139.5,1.303,1298.413
8926,67,Aluminum,1307.7,2.292,2156.463
8927,457,Stone,1359.6,0.543,1712.551
8928,467,Plastic,246.0,2.591,1073.24
8929,140,Silver,1326.5,0.987,2269.355
8930,42,Sapphire,1289.6,2.088,2236.879
8931,30,Zinc,215.8,0.075,72.944
8932,128,Clay,1114.7,2.377,388.628
8933,309,Silver,927.2,1.563,243.397
8934,409,Sapphire,182.5,1.223,429.649
8935,234,Stainless,797.5,1.341,776.571
8936,391,Quartz,102.0,2.521,460.778
8937,68,Nickel,1414.5,1.602,2083.404
8938,273,Copper,446.6,0.366,1368.946
8939,332,Fiber,192.9,3.245,2325.986
8940,405,Clay,137.3,1.235,956.084
8941,494,Platinum,422.4,3.458,901.529
8942,204,Silver,1330.8,2.841,261.75
8943,13,Emerald,1144.4,1.789,1173.697
8944,500,Opal,1145.0,1.053,23.533
8945,210,Amethyst,1115.5,1.363,470.267
8946,219,Nickel,1220.3,1.586,839.721
8947,61,Rubber,946.3,1.373,1164.866
8948,279,Opal,1003.2,0.408,907.473
8949,302,Rubber,9.5,2.653,1167.029
8950,451,Quartz,1344.6,0.875,728.909
8951,359,Brass,638.2,1.421,42.728
8952,342,Iron,1351.2,2.825,730.76
8953,167,Carbon,1313.9,0.993,802.495
8954,255,Topaz,782.4,0.264,1076.569
8955,486,Carbon,373.1,0.627,1754.759
8956,119,Fiber,798.0,0.911,921.903
8957,449,Ceramic,1180.7,1.877,1274.743
8958,452,Nickel,207.8,2.045,41.385
8959,27,Ceramic,554.3,3.157,422.165
8960,250,Emerald,1120.8,1.71,1685.116
8961,278,Metal,419.2,1.11,526.451
8962,483,Ruby,1207.1,0.197,1521.946
8963,392,Plastic,588.8,1.44,247.418
8964,87,Fabric,824.3,0.241,664.625
8965,307,Zinc,258.9,2.553,1635.06
8966,27,Diamond,1393.3,2.052,2285.031
8967,140,Chrome,979.0,1.026,1259.477
8968,450,Rubber,1004.9,2.698,758.882
8969,278,Rubber,170.1,3.329,2196.815
8970,109,Fiber,222.3,2.333,466.847
8971,257,Brass,319.2,0.936,1369.245
8972,472,Bronze,120.4,0.524,527.441
8973,423,Rubber,514.4,3.267,2349.917
8974,323,Copper,786.3,0.296,1862.292
8975,327,Nickel,381.1,0.485,2103.391
8976,114,Carbon,581.1,2.594,867.147
8977,16,Quartz,545.2,2.08,2360.439
8978,255,Sapphire,1147.1,2.347,900.915
8979,496,Copper,1154.3,1.51,181.135
8980,197,Nickel,1263.8,3.299,473.099
8981,208,Diamond,742.1,2.506,557.663
8982,376,Paper,921.9,0.865,2391.267
8983,491,Fiber,754.2,0.775,1278.933
8984,131,Clay,481.5,3.198,50.419
8985,28,Rubber,89.0,1.759,1946.228
8986,55,Glass,941.3,1.942,262.328
8987,278,Glass,740.6,0.257,1196.331
8988,36,Gold,235.3,0.21,6.88
8989,384,Fabric,739.8,0.054,843.393
8990,35,Clay,1327.5,1.016,1305.415
8991,128,Fabric,300.1,2.412,509.334
8992,203,Wood,1092.2,3.067,581.048
8993,154,Nickel,244.9,2.992,2210.93
8994,22,Gold,852.1,1.826,610.394
8995,463,Pearl,389.2,0.143,977.962
8996,428,Ruby,1044.8,2.574,1501.835
8997,346,Nickel,734.8,1.736,371.691
8998,488,Metal,126.6,0.766,253.379
8999,132,Bronze,206.9,2.143,847.038
9000,144,Opal,747.1,1.111,1294.918
9001,395,Carbon,169.5,2.169,252.303
9002,234,Plastic,134.1,2.78,1718.671
9003,192,Ruby,439.4,2.967,905.21
9004,459,Paper,1267.5,2.524,5.695
9005,187,Carbon,820.1,2.388,348.195
9006,223,Pearl,262.7,3.306,1973.953
9007,221,Ceramic,309.4,0.375,693.965
9008,35,Stainless,1131.7,0.692,72.461
9009,487,Emerald,974.1,0.445,938.629
9010,198,Graphite,1071.3,2.171,1810.376
9011,404,Fabric,554.6,1.116,729.044
9012,73,Titanium,350.4,1.159,588.759
9013,330,Rubber,1209.0,2.693,1641.711
9014,191,Fiber,801.4,3.288,2007.178
9015,315,Chrome,1384.5,0.211,160.093
9016,407,Bronze,687.6,2.614,1333.418
9017,92,Steel,203.4,1.277,240.857
9018,96,Silver,533.3,1.06,2291.029
9019,321,Pearl,644.7,0.981,2061.627
9020,281,Stainless,1076.8,2.16,425.945
9021,250,Stainless,250.1,1.782,801.358
9022,81,Platinum,946.7,3.39,1799.987
9023,472,Platinum,221.6,3.362,978.504
9024,274,Fabric,538.5,3.004,1765.59
9025,358,Gold,340.8,0.748,462.944
9026,374,Graphite,1035.2,1.824,1197.562
9027,135,Chrome,1292.3,0.691,1745.892
9028,199,Zinc,1089.6,1.104,1818.826
9029,138,Gold,439.4,0.943,654.523
9030,163,Ceramic,311.8,1.913,532.93
9031,165,Zinc,485.7,1.23,519.775
9032,500,Amethyst,1387.4,3.389,2402.201
9033,282,Pearl,669.8,2.856,1392.632
9034,193,Amethyst,1204.8,2.475,1766.237
9035,254,Copper,278.5,2.237,690.086
9036,267,Diamond,996.2,2.06,428.604
9037,369,Emerald,1110.4,0.463,1464.9
9038,83,Copper,518.4,3.188,1137.269
9039,76,Aluminum,660.8,3.167,1259.666
9040,205,Stainless,202.5,1.501,76.8
9041,51,Fabric,420.9,0.605,416.016
9042,434,Gold,144.8,0.596,2061.437
9043,355,Fiber,775.7,2.129,1618.34
9044,499,Ceramic,76.9,1.888,890.434
9045,148,Bronze,227.9,1.076,1300.973
9046,471,Rubber,762.6,1.699,1550.112
9047,43,Quartz,441.5,1.916,625.732
9048,103,Sapphire,1260.1,0.837,2019.708
9049,379,Clay,871.4,0.2,1535.61
9050,259,Glass,624.6,1.835,1739.087
9051,143,Ruby,443.2,1.374,2442.267
9052,452,Carbon,837.6,1.535,351.51
9053,355,Titanium,1109.1,3.198,2487.867
9054,321,Bronze,1396.0,2.169,1209.463
9055,148,Iron,215.8,0.313,230.342
9056,385,Leather,1166.2,2.471,187.269
9057,259,Copper,354.3,3.275,1523.4
9058,9,Plastic,263.8,0.809,974.051
9059,42,Stainless,891.0,2.38,772.749
9060,170,Opal,1278.0,2.441,1344.862
9061,378,Aluminum,1403.6,1.684,2318.242
9062,72,Bronze,136.9,1.379,2045.415
9063,148,Concrete,1043.1,1.136,1224.692
9064,87,Stainless,639.2,2.919,1883.024
9065,184,Titanium,415.1,1.13,398.98
9066,375,Aluminum,1049.3,1.44,1.697
9067,334,Glass,1161.0,0.968,1884.986
9068,407,Carbon,31.5,0.595,1397.907
9069,226,Topaz,600.9,1.366,86.175
9070,325,Amethyst,466.9,0.225,2227.547
9071,333,Aluminum,1373.4,3.092,1547.72
9072,16,Silver,738.6,0.413,992.126
9073,276,Silver,1222.4,0.714,825.872
9074,83,Ruby,955.1,2.372,896.568
9075,401,Emerald,114.3,3.06,2189.58
9076,455,Sapphire,715.4,3.115,2346.185
9077,180,Glass,579.2,2.388,536.55
9078,280,Steel,1116.3,1.843,1278.502
9079,251,Leather,243.1,2.665,593.164
9080,344,Fabric,532.5,0.822,905.98
9081,280,Ruby,1116.2,1.351,577.051
9082,21,Zinc,605.2,3.276,943.595
9083,469,Metal,276.1,1.268,1184.861
9084,126,Diamond,609.7,1.371,578.025
9085,297,Clay,1072.0,0.891,1742.507
9086,228,Glass,643.8,3.122,1641.525
9087,446,Sapphire,925.2,1.35,1400.77
9088,259,Fiber,142.2,1.593,1275.347
9089,163,Sapphire,692.0,0.96,2238.828
9090,139,Fabric,56.8,1.21,1812.128
9091,187,Platinum,289.8,3.124,1929.586
9092,49,Emerald,383.8,0.264,2489.052
9093,124,Plastic,1408.8,1.805,473.65
9094,175,Quartz,35.5,0.479,2469.566
9095,116,Rubber,246.2,0.876,530.084
9096,273,Diamond,332.3,2.693,2427.28
9097,474,Glass,99.7,3.027,701.828
9098,61,Steel,1181.0,2.397,2180.033
9099,18,Fiber,1185.5,2.81,1545.95
9100,80,Plastic,426.0,2.169,868.935
9101,357,Diamond,571.2,3.028,191.104
9102,493,Diamond,1323.7,1.375,108.801
9103,419,Iron,1371.6,3.39,1947.116
9104,471,Fabric,382.2,2.867,87.484
9105,497,Ruby,721.6,0.239,1732.119
9106,227,Leather,91.8,1.144,207.844
9107,485,Fiber,344.2,1.141,585.609
9108,344,Sapphire,1189.9,1.312,1103.053
9109,346,Metal,1370.9,1.533,1092.882
9110,331,Iron,1376.4,0.937,1958.435
9111,120,Rubber,519.1,1.605,1455.642
9112,320,Carbon,1037.6,3.253,792.188
9113,10,Clay,162.9,1.729,606.913
9114,464,Graphite,1282.0,2.997,1228.449
9115,317,Stainless,1040.3,2.696,1388.212
9116,341,Emerald,1369.2,0.305,2113.361
9117,250,Chrome,666.6,2.68,1440.079
9118,314,Graphite,195.4,0.582,1612.615
9119,388,Glass,337.7,2.055,697.523
9120,306,Nickel,1344.7,1.343,1981.025
9121,254,Diamond,586.9,2.023,978.42
9122,271,Metal,696.6,0.607,111.263
9123,466,Ceramic,69.2,2.792,243.529
9124,22,Stone,278.2,1.246,724.954
9125,381,Quartz,878.6,2.567,110.651
9126,371,Bronze,865.7,2.769,1961.708
9127,449,Nickel,873.9,2.701,336.466
9128,13,Chrome,295.8,3.184,2368.384
9129,140,Fiber,724.9,0.8,2057.514
9130,363,Plastic,1296.3,1.167,1329.413
9131,205,Amethyst,1051.3,2.763,559.368
9132,82,Gold,1393.9,1.574,893.331
9133,484,Plastic,488.4,2.483,2359.649
9134,50,Steel,166.8,2.206,1343.476
9135,1,Diamond,636.5,2.971,1233.798
9136,222,Zinc,516.2,2.731,1395.645
9137,208,Diamond,811.6,2.989,12.465
9138,305,Brass,1202.2,1.093,2085.645
9139,236,Zinc,27.8,1.672,1625.109
9140,316,Leather,122.0,3.054,2179.787
9141,473,Copper,799.1,2.293,1068.997
9142,470,Topaz,922.3,3.056,1527.125
9143,468,Plastic,1376.1,0.782,1023.281
9144,435,Plastic,406.9,3.491,1639.438
9145,220,Bronze,807.5,0.883,232.208
9146,479,Topaz,531.9,2.438,1242.01
9147,153,Opal,1184.9,2.347,26.488
9148,146,Aluminum,443.7,0.631,695.894
9149,480,Stone,403.2,1.583,2302.423
9150,44,Platinum,301.5,1.889,169.209
9151,397,Silver,1149.2,0.388,2399.488
9152,355,Bronze,127.4,0.465,1593.613
9153,44,Leather,718.1,2.067,1807.889
9154,333,Fiber,986.5,2.238,2469.719
9155,349,Leather,295.1,0.034,220.728
9156,376,Sapphire,1163.8,2.395,19.044
9157,410,Quartz,604.5,2.941,479.505
9158,180,Concrete,130.9,1.769,340.548
9159,129,Carbon,21.2,1.013,1229.212
9160,245,Pearl,567.3,3.215,1978.903
9161,138,Zinc,1300.9,0.133,1.561
9162,438,Paper,729.2,1.201,404.696
9163,453,Clay,910.5,0.882,243.739
9164,495,Aluminum,41.7,1.984,1280.932
9165,145,Carbon,760.6,1.373,111.987
9166,114,Ceramic,1257.1,2.51,1400.674
9167,233,Diamond,627.7,1.178,710.002
9168,419,Paper,967.1,0.968,153.542
9169,384,Iron,419.4,0.062,414.426
9170,429,Plastic,1102.4,2.574,1921.869
9171,405,Diamond,96.3,0.035,514.634
9172,285,Aluminum,158.1,2.389,276.007
9173,259,Stone,1278.0,0.104,856.019
9174,12,Graphite,194.3,1.464,1300.241
9175,266,Carbon,573.9,2.863,1829.192
9176,133,Stone,161.5,0.844,811.746
9177,23,Amethyst,1161.1,1.997,1724.091
9178,191,Emerald,1375.1,1.572,2376.871
9179,93,Copper,1384.6,2.613,1754.181
9180,247,Titanium,240.8,2.919,1794.962
9181,376,Emerald,1160.4,2.632,627.846
9182,367,Carbon,354.4,2.493,2328.749
9183,100,Copper,572.3,0.581,1338.071
9184,66,Carbon,807.6,1.983,1153.367
9185,120,Wood,1194.2,0.535,446.716
9186,155,Ruby,1140.3,2.693,232.717
9187,489,Ceramic,1258.2,0.426,832.156
9188,186,Wood,1387.7,0.244,2013.791
9189,94,Diamond,1324.8,1.532,1948.064
9190,469,Fiber,1356.9,0.296,113.239
9191,499,Ceramic,173.0,0.089,63.186
9192,451,Opal,452.5,0.761,2160.001
9193,375,Carbon,1369.5,0.806,1598.113
9194,76,Topaz,1204.8,0.222,2191.091
9195,152,Fiber,14.1,1.993,380.55
9196,206,Stainless,336.5,2.831,1372.844
9197,349,Gold,1027.4,3.155,1500.019
9198,412,Paper,65.1,2.558,982.348
9199,452,Rubber,1146.7,0.037,2314.544
9200,206,Fabric,842.1,0.353,1743.713
9201,233,Fiber,916.4,2.112,2469.575
9202,135,Aluminum,1142.7,0.363,1253.221
9203,362,Chrome,372.9,3.215,1938.552
9204,161,Pearl,435.3,0.865,519.115
9205,51,Brass,1391.4,2.582,2148.416
9206,76,Pearl,573.3,3.197,1360.296
9207,25,Fiber,382.5,1.858,17.558
9208,92,Chrome,478.9,2.835,1045.244
9209,95,Brass,74.3,1.272,1287.25
9210,133,Paper,232.5,1.921,1568.949
9211,310,Fiber,250.0,0.772,2251.235
9212,248,Sapphire,295.4,2.112,1045.223
9213,38,Quartz,1399.2,1.009,2371.795
9214,43,Clay,405.2,0.938,1460.667
9215,31,Chrome,1225.1,2.424,2038.013
9216,370,Silver,223.7,3.294,1087.393
9217,74,Amethyst,186.6,0.661,1873.312
9218,475,Glass,721.7,0.715,2275.092
9219,347,Carbon,1157.6,0.4,497.207
9220,187,Aluminum,653.6,0.27,1036.084
9221,118,Paper,961.3,1.372,1920.212
9222,85,Rubber,329.0,3.347,1614.273
9223,422,Brass,564.5,3.449,2480.483
9224,298,Brass,887.0,1.587,1631.429
9225,487,Gold,855.8,3.347,1631.696
9226,62,Leather,1084.6,0.828,171.157
9227,92,Graphite,27.9,0.67,206.521
9228,273,Nickel,714.5,2.479,2048.635
9229,21,Diamond,904.7,1.155,1708.513
9230,75,Opal,1077.5,1.369,1038.337
9231,183,Graphite,1252.9,0.243,1662.527
9232,112,Wood,334.7,1.038,2110.35
9233,146,Pearl,279.2,0.814,929.073
9234,416,Plastic,752.0,3.381,405.193
