id,user_id,category,description,date,value
8134,user_39,Copper,Fight civil could should. Foot anything wonder community shoulder. Join never many program establish.,1991-03-31T16:27:22.062629,13706.85
8135,user_27,Chrome,Sort modern more yeah push. Age too or.,1991-06-10T16:27:22.062686,45962.69
8136,user_45,Pearl,Light leave next newspaper activity. Society probably organization article once his by happen. Blue worry,1995-08-20T16:27:22.062761,921.07
8137,user_33,Steel,Visit specific control figure computer establish really. Style democratic happen hard fire away.,2003-11-12T16:27:22.062822,24268.69
8138,user_5,Paper,Treatment school establish throw citizen like. Economic medical determine traditional. Sure model team owner common,1983-11-06T16:27:22.062945,13412.18
8139,user_24,Emerald,Various center same here single. Season fear close whom realize grow. Stage sell face expert.,1984-09-11T16:27:22.063030,24374.56
8140,user_34,Opal,Begin threat fall one arm. Town election even boy.,1990-04-13T16:27:22.063090,6877.74
8141,user_28,Gold,Card wide memory institution. Later throw almost someone down industry hair. Future case investment thus,2000-04-22T16:27:22.063173,30897.36
8142,user_32,Stone,East deal physical key never. Central room company receive hear help exist mission. Clearly stand,2015-12-04T16:27:22.063244,31782.32
8143,user_22,Opal,Leg great wind. It talk interesting think buy raise idea. Oil day degree rock use.,1984-09-16T16:27:22.063323,17320.08
8144,user_17,Bronze,Show safe national get city really arm month. Truth production hear business if indicate right,2010-09-27T16:27:22.063397,33399.32
8145,user_37,Opal,Type behavior worry. Month reach next entire. Consumer may Mrs.,1994-10-22T16:27:22.063465,5483.24
8146,user_7,Pearl,Town available fast affect series consumer. Half sense interview. Value if against win.,1995-12-10T16:27:22.063533,14818.31
8147,user_16,Emerald,Nation think leg really. Third something do rise. Around approach unit hot clearly.,2000-12-16T16:27:22.063601,20596.42
8148,user_26,Opal,Reach shoulder quickly cause yard. Economy down crime art treatment run.,1998-10-17T16:27:22.063659,24523.91
8149,user_6,Platinum,Open those effect research common daughter opportunity. Discuss move section between. Century serious cultural star,1993-08-13T16:27:22.063731,34734.49
8150,user_34,Metal,Teach mean want agree black. Become walk among statement environmental painting week.,1999-07-28T16:27:22.063791,32269.22
8151,user_7,Titanium,Wonder stage threat manager young cultural rock perform. Sound black look step first.,2017-07-14T16:27:22.063851,48163.43
8152,user_45,Metal,Week matter only card. Shake decision hair human ever increase exactly.,2003-01-08T16:27:22.063909,12142.47
8153,user_26,Silver,Hair trip everyone probably. Dream free dream election. Summer if always full north discuss individual.,2017-06-07T16:27:22.063980,20946.97
8154,user_17,Stainless,Board marriage under important course. Card size require group open address. Hospital perhaps hour international.,1993-01-10T16:27:22.064067,35127.25
8155,user_50,Leather,Trouble successful will through top person analysis personal. Successful majority Mr mouth. Bar soldier international,2008-11-10T16:27:22.064146,2817.12
8156,user_28,Bronze,Far upon write social marriage responsibility. Hospital price they tree speech.,2014-06-29T16:27:22.064210,26742.84
8157,user_26,Carbon,Bar open leave person fire far. Great quickly rock from or present.,2023-03-31T16:27:22.064268,12576.68
8158,user_42,Platinum,Positive enjoy manage color yeah oil perhaps eight. Fly indeed stay paper concern.,2012-07-12T16:27:22.064326,37454.77
8159,user_39,Stainless,Clearly toward TV. Appear they relate why around chair a she.,1998-10-18T16:27:22.064385,47366.76
8160,user_40,Gold,Around little together defense since four. Tell player owner little whom evening. Truth heavy particular,1989-10-10T16:27:22.064455,26791.79
8161,user_33,Brass,Hit occur seven dark and day lay. Democrat cold better kind fast computer. Door rock,1995-10-27T16:27:22.064525,4355.63
8162,user_10,Amethyst,Arm today middle leader people. Return what already do full. Moment color enough reflect hope.,1995-11-17T16:27:22.064606,44033.98
8163,user_5,Leather,Personal strategy tell after agreement magazine more. Language care site capital present happy score power.,1997-08-10T16:27:22.064676,5152.7
8164,user_26,Sapphire,Whatever author ask too speak space official. Single until collection. Body would chance line tell,1990-05-09T16:27:22.064746,24577.57
8165,user_35,Quartz,Group score nothing international goal whether. Prepare research thing financial agree.,2015-03-09T16:27:22.064804,5193.19
8166,user_39,Bronze,Firm thus market. Management end make word group you. Return campaign down national. Some happen,2019-04-21T16:27:22.064887,4316.63
8167,user_36,Amethyst,Democrat lay sound most interesting.,2021-08-01T16:27:22.064936,4954.89
8168,user_20,Emerald,Beat affect really. Nor street stock value gas. Leg building while mention.,2022-06-25T16:27:22.065005,17597.98
8169,user_9,Chrome,Central list break too wall begin. Yeah three hope.,1994-12-25T16:27:22.065064,39273.14
8170,user_25,Ruby,Direction seven game officer. Relationship opportunity finish get reason. You care record them meet avoid.,1986-10-28T16:27:22.065139,1767.84
8171,user_17,Fiber,Operation generation dog language consider recent. Fact end however act know sister blue. Act them,1995-09-18T16:27:22.065258,12584.25
8172,user_10,Nickel,Eye eye star rule. Such avoid per professor visit reflect.,2017-11-01T16:27:22.065356,8726.91
8173,user_31,Paper,Bag whole without executive product also. Civil woman know.,2003-09-10T16:27:22.065448,31204.66
8174,user_24,Stone,Little skill interesting peace wall establish economic. Fill hot be may almost above thought. Might,2018-06-07T16:27:22.065561,16499.02
8175,user_8,Diamond,Laugh sit author art food heart without. Positive example billion night its best shoulder. Him,2010-05-17T16:27:22.065677,8691.89
8176,user_25,Carbon,Debate thousand they magazine enough development book. Process control develop power record return point market.,2020-06-19T16:27:22.065803,22624.32
8177,user_8,Quartz,Both it throw training minute good sell. Fact cultural within religious age power project they.,2007-02-11T16:27:22.065925,44486.57
8178,user_31,Bronze,Law produce enough maybe fish world. Hundred action cold space really.,2015-09-24T16:27:22.066018,13108.92
8179,user_35,Silver,Within reason see ever. Congress into sport answer indicate government organization. New no right least,1994-04-04T16:27:22.066139,19402.58
8180,user_19,Brass,Also Mrs rate business nature candidate section. Foreign front course down our Mr. Establish sister,1986-12-25T16:27:22.066253,19743.79
8181,user_23,Platinum,Describe case apply ever child quality. Usually over rather let.,2011-01-20T16:27:22.066345,2549.53
8182,user_25,Brass,Past yet note hold bar majority national. Bad mind admit condition from view rise watch.,1983-12-05T16:27:22.066446,15990.59
8183,user_38,Leather,Much several kitchen. Couple project traditional several exist democratic mean. Explain form baby player.,2016-08-19T16:27:22.066563,40526.38
8184,user_45,Titanium,Never specific land general. Day wife light. Could who say direction name base.,2012-12-26T16:27:22.066675,37927.02
8185,user_46,Nickel,Ability by fact crime reach.,2022-02-21T16:27:22.066747,9640.54
8186,user_13,Stone,Establish bar job fact. Young both and talk culture.,1992-07-13T16:27:22.066837,37130.27
8187,user_37,Plastic,The ever use professor white. Marriage them challenge me various stay. Heavy word sound question,2005-11-23T16:27:22.066949,893.77
8188,user_9,Leather,Remain figure century its person defense. Owner western month share key. Quickly real box bad,1989-06-01T16:27:22.067062,1195.25
8189,user_13,Leather,Boy protect force country in. Couple small visit child market scene yeah director. Letter good,2005-01-07T16:27:22.067180,9655.19
8190,user_19,Emerald,Popular world face. Eight interview head pass fall. Nor ok letter glass benefit bag serve.,1996-07-19T16:27:22.067314,148.6
8191,user_39,Opal,Apply result bill voice firm. Available beat simple young. Rest item fly common daughter.,2013-02-03T16:27:22.067423,10269.05
8192,user_42,Graphite,Though process push morning leader walk. Body modern few play type purpose. No home on,1995-08-29T16:27:22.067556,16377.09
8193,user_23,Chrome,Politics war white building despite notice whether.,2005-07-22T16:27:22.067629,34387.89
8194,user_35,Ruby,Authority factor stuff appear third approach. Store only next view admit security feeling. Those poor,2018-03-05T16:27:22.067739,10369.69
8195,user_18,Titanium,Serious good through receive rule here sea. Couple anyone matter who truth impact.,2007-09-22T16:27:22.067839,24939.43
8196,user_37,Bronze,Ability color although store. Single wind name rock medical tend.,2003-10-30T16:27:22.067930,10509.94
8197,user_46,Sapphire,Clear agent face. Plan save character director glass yourself see quickly. Ok least chance class,2011-05-08T16:27:22.068050,17095.45
8198,user_49,Platinum,One office center month tell campaign century. Down until quickly fish director skin field. Science,2002-03-12T16:27:22.068166,2855.78
8199,user_21,Pearl,Others friend its yourself. Above very stay.,2022-07-24T16:27:22.068255,15259.09
8200,user_27,Paper,Action tonight forward somebody would consumer. Mouth two sign fly. Long food not month although,2010-10-05T16:27:22.068368,41982.2
8201,user_41,Carbon,Discover community social when wall. Operation without structure likely call. Center even hand leader win,2014-12-31T16:27:22.068479,25280.83
8202,user_13,Wood,Sure career under. Size team animal your red assume western better. Interest perhaps gun design,2003-08-02T16:27:22.068593,43622.85
8203,user_5,Fiber,Including begin his method. A food increase room hot able letter. Concern actually various outside,2019-07-25T16:27:22.068707,5887.59
8204,user_25,Sapphire,History car recognize hour still. Home event city site success Mrs. Pm sense include into,2020-06-25T16:27:22.068819,30293.96
8205,user_32,Sapphire,Him blood pattern down interview author. Goal defense official leg three Democrat school.,2012-01-09T16:27:22.068913,41581.54
8206,user_17,Stainless,Pick base occur lay. Protect hundred pass course reduce fear.,1987-07-15T16:27:22.069005,49910.46
8207,user_49,Emerald,Take management while child ask.,2016-09-29T16:27:22.069088,4519.13
8208,user_32,Silver,Point character on note upon buy cost just. Attack trouble community easy piece he major,1988-07-05T16:27:22.069230,32786.53
8209,user_1,Wood,Sport subject thousand do exist tree.,2005-09-07T16:27:22.069322,49153.46
8210,user_41,Graphite,Nothing remember day whatever any. Hope teacher expect most. Into different manage.,1984-10-13T16:27:22.069470,19794.86
8211,user_7,Chrome,World data his board huge finish among. Wear give garden. Try strategy give happen blood,2019-06-06T16:27:22.069658,49152.52
8212,user_35,Carbon,Mrs international decade walk institution itself. Business which again politics environmental company share. Far foreign,2012-05-31T16:27:22.069863,49180.32
8213,user_13,Fiber,Those voice baby start often player. These director throw respond into good. Claim program father,1988-08-24T16:27:22.069966,34755.02
8214,user_32,Copper,Apply discussion Republican land.,2001-01-20T16:27:22.070067,3929.34
8215,user_41,Steel,Rather war author mention would particularly health. Offer floor west cup traditional safe control.,2015-01-04T16:27:22.070197,30267.49
8216,user_30,Metal,Member begin road reach visit myself. Page community style.,2019-06-08T16:27:22.070333,26596.95
8217,user_21,Sapphire,Build big admit several price. Meeting per know agree task.,2008-07-13T16:27:22.070468,6467.86
8218,user_15,Nickel,Nothing during serious expert. Without if occur new that if key response. Paper standard pass.,1996-07-04T16:27:22.070645,43130.38
8219,user_8,Ruby,Feel budget performance put poor. Adult charge child individual buy.,2013-05-31T16:27:22.070763,33008.63
